OUTPUT,iso3c,production_system,food_type,source,Comment,Org,Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
UKR_FHA_FO..INL,UKR,FHA,FO,INL,UKR_FHA_FO..INL = UKR_FH_FO*UKR_FHA_QP..INL/(UKR_FH_QP-UKR_FH_CR-UKR_FH_OU),Scalar TS,Numeric,62.48319233,75.37327559,84.21533875,78.00128845,80.63558725,62.19145247,102.8133252,92.21116001,111.4719129,108.2611837,101.7126231,99.18531825,98.47172506,97.38097472,96.21508797,94.83180489,93.16243367,91.80898003,90.55634323,89.28680115,87.86826323
UKR_FHA_FO..MAR,UKR,FHA,FO,MAR,UKR_FHA_FO..MAR = UKR_FH_FO*UKR_FHA_QP..MAR/(UKR_FH_QP-UKR_FH_CR-UKR_FH_OU),Scalar TS,Numeric,0.687937022,1.561348362,2.447918514,3.506568997,3.394350007,2.836014202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UKR_FHC_FO..INL,UKR,FHC,FO,INL,UKR_FHC_FO..INL = UKR_FH_FO*UKR_FHC_QP..INL/(UKR_FH_QP-UKR_FH_CR-UKR_FH_OU),Scalar TS,Numeric,12.81938868,14.95366695,19.30567378,97.76187747,70.28402339,58.81367184,113.7854034,119.1170928,178.3629255,192.4643265,214.7266488,209.3912274,207.8847529,205.5820577,203.1207413,200.200477,196.6762488,193.8189578,191.7480259,189.6253241,187.1691638
UKR_FHC_FO..MAR,UKR,FHC,FO,MAR,"UKR_FHC_FO..MAR = UKR_FH_FO*(UKR_FHC_QP..MAR-UKR_FH_CR-UKR_FH_OU)/(UKR_FH_
QP-UKR_FH_CR-UKR_FH_OU)",Scalar TS,Numeric,547.188975,551.9366461,544.5486076,564.8952521,421.7866778,293.2117075,249.8470432,308.2239933,278.3106655,288.6964897,322.0899732,314.0868411,311.8271293,308.3730866,304.6811119,300.3007155,295.0143733,290.7284368,286.18823,281.6105708,276.5800032
USA_FHA_FO..INL,USA,FHA,FO,INL,USA_FHA_FO..INL = USA_FH_FO*USA_FHA_QP..INL/(USA_FH_QP-USA_FH_CR-USA_FH_OU),Scalar TS,Numeric,560.0954107,397.1525151,390.3423617,412.2297741,405.2818207,429.0050223,467.5022296,459.6406159,542.989401,567.4415183,559.9886812,566.4951782,588.753149,611.9085521,634.5922977,653.500049,669.8629761,683.1229872,692.8138383,696.2433796,700.7099082
USA_FHA_FO..MAR,USA,FHA,FO,MAR,USA_FHA_FO..MAR = USA_FH_FO*USA_FHA_QP..MAR/(USA_FH_QP-USA_FH_CR-USA_FH_OU),Scalar TS,Numeric,365.2414652,256.6530698,325.6489294,307.6633625,314.0709094,321.6542079,361.4551716,350.5186962,402.4686674,420.5495906,415.7951939,423.7435994,435.6936391,446.0540137,454.0869904,460.7527198,464.3093038,467.4460336,468.4349471,468.7304985,470.1520482
USA_FHC_FO..INL,USA,FHC,FO,INL,USA_FHC_FO..INL = USA_FH_FO*USA_FHC_QP..INL/(USA_FH_QP-USA_FH_CR-USA_FH_OU),Scalar TS,Numeric,43.6382819,36.48746371,37.30466107,45.8387333,39.2733809,35.74248906,43.90493977,30.54013337,45.30953081,38.75741144,38.48838239,38.61966715,38.921747,39.07393345,39.16921075,39.17092355,39.13912863,39.279063,59.41491222,79.97544789,100.816915
USA_FHC_FO..MAR,USA,FHC,FO,MAR,"USA_FHC_FO..MAR = USA_FH_FO*(USA_FHC_QP..MAR-USA_FH_CR-USA_FH_OU)/(USA_FH_
QP-USA_FH_CR-USA_FH_OU)",Scalar TS,Numeric,5710.171202,6062.593314,5912.201953,5963.173669,6203.730828,6263.482907,6222.603527,6440.436417,6355.401693,6350.785429,6351.622549,6382.138093,6456.84919,6495.939824,6525.218369,6535.076562,6530.774502,6570.436335,6626.700783,6685.851817,6722.191422
VNM_FHA_FO..INL,VNM,FHA,FO,INL,VNM_FHA_FO..INL = VNM_FH_FO*VNM_FHA_QP..INL/(VNM_FH_QP-VNM_FH_CR-VNM_FH_OU),Scalar TS,Numeric,1389.277899,1354.711587,1472.770841,1434.1055,1303.11767,1493.380634,1512.708549,1632.56132,1743.581435,1806.48604,1820.618379,1802.846017,1887.108912,1959.944002,2015.864046,2086.821165,2142.583402,2185.340032,2223.840347,2273.827448,2323.283697
VNM_FHA_FO..MAR,VNM,FHA,FO,MAR,VNM_FHA_FO..MAR = VNM_FH_FO*VNM_FHA_QP..MAR/(VNM_FH_QP-VNM_FH_CR-VNM_FH_OU),Scalar TS,Numeric,343.0910447,383.4438145,360.5548117,415.742994,503.8449062,543.5557554,580.669273,642.7147802,657.5930582,726.0016409,739.9147547,729.4966392,759.2710667,769.5747503,779.0967948,778.7285816,791.4135246,795.3382824,799.2842151,805.017411,808.9886256
VNM_FHC_FO..INL,VNM,FHC,FO,INL,VNM_FHC_FO..INL = VNM_FH_FO*VNM_FHC_QP..INL/(VNM_FH_QP-VNM_FH_CR-VNM_FH_OU),Scalar TS,Numeric,117.9331077,102.1625841,97.08735271,91.82638899,89.95495391,86.41216022,87.24240949,96.03422203,90.77880057,97.5178472,96.60525447,95.00805885,95.15022057,95.10034137,94.93664066,94.73460203,94.43064475,94.59891847,98.26751116,101.7568372,105.3562359
VNM_FHC_FO..MAR,VNM,FHC,FO,MAR,"VNM_FHC_FO..MAR = VNM_FH_FO*(VNM_FHC_QP..MAR-VNM_FH_CR-VNM_FH_OU)/(VNM_FH_
QP-VNM_FH_CR-VNM_FH_OU)",Scalar TS,Numeric,1107.989472,1115.54466,1148.090841,1084.243213,988.5166191,1122.940383,1139.820397,1234.969941,1080.789317,1037.853947,1048.156571,1016.74195,1012.799727,1005.437078,997.8656324,989.9088682,979.6631003,980.5737406,976.9224264,972.5744401,970.7524717
ZAF_FHA_FO..INL,ZAF,FHA,FO,INL,ZAF_FHA_FO..INL = ZAF_FH_FO*ZAF_FHA_QP..INL/(ZAF_FH_QP-ZAF_FH_CR-ZAF_FH_OU),Scalar TS,Numeric,1.057798718,1.381946356,1.931841792,2.14626701,2.386043428,2.343752747,2.37111687,2.457950591,3.455063745,3.436772167,3.834540501,4.000547176,3.88243902,4.171385218,4.502107427,4.815354336,5.228159656,5.59274831,6.074698497,6.629185601,7.222709527
ZAF_FHA_FO..MAR,ZAF,FHA,FO,MAR,ZAF_FHA_FO..MAR = ZAF_FH_FO*ZAF_FHA_QP..MAR/(ZAF_FH_QP-ZAF_FH_CR-ZAF_FH_OU),Scalar TS,Numeric,1.844846923,1.781990432,2.622525137,3.507801473,4.516958667,4.575631247,4.694818223,5.533716065,7.318381271,7.303140855,8.148398565,8.501162749,8.250182918,8.864193588,9.566978282,10.23262796,11.10983927,11.88459016,12.90873431,14.0870194,15.34825774
ZAF_FHC_FO..INL,ZAF,FHC,FO,INL,ZAF_FHC_FO..INL = ZAF_FH_FO*ZAF_FHC_QP..INL/(ZAF_FH_QP-ZAF_FH_CR-ZAF_FH_OU),Scalar TS,Numeric,0.833933817,0.851721396,1.043906512,1.058449138,1.189716945,1.146774749,1.13675986,1.313381977,1.568598034,1.858161611,1.832244713,1.922100507,1.920108296,1.988301601,2.056404953,2.150731528,2.275527339,2.358583185,4.917439885,7.711096798,10.82817581
ZAF_FHC_FO..MAR,ZAF,FHC,FO,MAR,"ZAF_FHC_FO..MAR = ZAF_FH_FO*(ZAF_FHC_QP..MAR-ZAF_FH_CR-ZAF_FH_OU)/(ZAF_FH_
QP-ZAF_FH_CR-ZAF_FH_OU)",Scalar TS,Numeric,298.2101001,290.7426694,386.2639677,330.0763653,384.4028325,354.6515588,332.7536093,343.4770506,420.4685335,416.840857,396.8852493,398.4489571,413.1324779,417.4033568,420.8660158,423.9793634,424.1275505,426.7624964,426.2196156,424.9271495,422.4295418
